Country;Indicator;Indicator_Code;Indicator_Value;Year;Month;Quarter;Purchase_Date;City;Region;Product_Category;Brand;Gender;Age;Customer_Segment;Unit_Price_USD;Quantity;Total_Sales_USD;Cost_USD;Profit_USD;Shipping_Method;Delivery_Days;Payment_Method;Import_Export;Supplier;Warehouse;Tax_Rate;Satisfaction_Score
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;26/04/2022;Can Tho;South;Smartphone;Oppo;Male;53;Premium;632.92;10;6329.2;4238.56;2090.64;Sea;21;Bank Transfer;Import;Intel Vietnam;WH-HN-02;8;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;18/06/2022;Nha Trang;Central;Laptop;Asus;Female;32;Standard;1169.41;11;12863.51;9277.21;3586.3;Road;5;Credit Card;Export;Samsung Vietnam;WH-HCM-01;5;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;2;1;08/02/2022;Hanoi;North;Electronic Components;Foxconn;Male;23;Premium;47.0;13;611.0;519.3;91.7;Sea;23;E-Wallet;Export;FPT Retail;WH-DN-03;5;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;9;3;01/09/2022;Ho Chi Minh City;South;Audio Devices;Sony;Male;42;Standard;94.42;17;1605.14;1215.84;389.3;Road;4;Bank Transfer;Export;Digiworld;WH-HN-02;8;4.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;11;4;26/11/2022;Da Nang;Central;Smartphone;Apple;Male;24;Standard;1302.26;14;18231.64;13292.21;4939.43;Air;2;Credit Card;Import;Samsung Vietnam;WH-DN-03;8;3.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;10;4;20/10/2022;Bien Hoa;South;Smartphone;Xiaomi;Male;44;Premium;1351.86;10;13518.6;10938.49;2580.11;Sea;22;E-Wallet;Export;Digiworld;WH-DN-03;8;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;7;3;03/07/2022;Ho Chi Minh City;South;Smartphone;Apple;Male;42;Standard;329.31;7;2305.17;1434.52;870.65;Air;3;E-Wallet;Export;Samsung Vietnam;WH-DN-03;5;3.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;12;4;03/12/2022;Can Tho;South;Smart Watch;Apple;Male;22;Standard;490.52;2;981.04;807.51;173.53;Air;2;E-Wallet;Export;LG Vietnam;WH-DN-03;10;4.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;11;4;17/11/2022;Hanoi;North;Semiconductor;Nvidia;Female;37;Standard;2547.47;15;38212.05;30783.98;7428.07;Road;4;Cash;Import;Intel Vietnam;WH-DN-03;8;3.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;18/04/2022;Hanoi;North;Smartphone;Samsung;Male;54;Standard;370.49;16;5927.84;4152.03;1775.81;Air;2;E-Wallet;Import;Intel Vietnam;WH-HN-02;5;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;2;1;04/02/2022;Ho Chi Minh City;South;Semiconductor;Nvidia;Female;55;Premium;1925.2;19;36578.8;24146.96;12431.84;Sea;18;E-Wallet;Import;Digiworld;WH-HCM-01;10;4.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;11;4;10/11/2022;Hanoi;North;Semiconductor;Nvidia;Male;31;Budget;255.97;12;3071.64;2472.69;598.95;Road;4;Credit Card;Import;Samsung Vietnam;WH-HCM-01;8;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;21/04/2022;Hanoi;North;Audio Devices;Apple;Male;31;Premium;158.72;16;2539.52;1709.41;830.11;Road;3;Credit Card;Import;Samsung Vietnam;WH-DN-03;5;4.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;8;3;24/08/2022;Ho Chi Minh City;South;Home Appliances;Samsung;Female;19;Enterprise;798.61;10;7986.1;5900.47;2085.63;Air;2;Credit Card;Export;Viettel Store;WH-HN-02;8;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;03/06/2022;Ho Chi Minh City;South;Laptop;Asus;Female;53;Enterprise;2302.63;19;43749.97;37126.09;6623.88;Road;4;Bank Transfer;Export;Intel Vietnam;WH-DN-03;5;5.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;03/06/2022;Ho Chi Minh City;South;Smart TV;Sony;Male;26;Budget;770.09;5;3850.45;3254.8;595.65;Air;2;Credit Card;Export;Foxconn Vietnam;WH-HCM-01;10;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;25/04/2022;Hanoi;North;Laptop;HP;Male;31;Budget;2044.3;11;22487.3;15169.6;7317.7;Road;6;Bank Transfer;Import;Intel Vietnam;WH-DN-03;8;3.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;7;3;12/07/2022;Hanoi;North;Smartphone;Apple;Female;35;Standard;802.89;1;802.89;612.0;190.89;Road;3;E-Wallet;Import;Samsung Vietnam;WH-HN-02;10;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;5;2;19/05/2022;Bien Hoa;South;Electronic Components;Intel;Male;32;Enterprise;202.42;3;607.26;461.53;145.73;Sea;11;E-Wallet;Export;Foxconn Vietnam;WH-DN-03;10;3.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;06/06/2022;Da Nang;Central;Laptop;Asus;Female;26;Budget;885.61;16;14169.76;10519.75;3650.01;Air;1;Credit Card;Export;Intel Vietnam;WH-DN-03;8;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;7;3;11/07/2022;Hai Phong;North;Smart TV;Samsung;Male;57;Standard;581.36;8;4650.88;3427.08;1223.8;Air;2;Credit Card;Export;Intel Vietnam;WH-DN-03;5;4.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;11;4;14/11/2022;Da Nang;Central;Smart TV;LG;Female;49;Enterprise;1834.88;3;5504.64;3545.42;1959.22;Road;4;Credit Card;Export;Digiworld;WH-DN-03;10;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;18/06/2022;Ho Chi Minh City;South;Smartphone;Oppo;Male;53;Enterprise;841.3;10;8413.0;6549.46;1863.54;Air;3;Bank Transfer;Export;Intel Vietnam;WH-HCM-01;8;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;11;4;23/11/2022;Ho Chi Minh City;South;Smartphone;Apple;Male;18;Enterprise;1292.51;16;20680.16;17263.44;3416.72;Road;7;Cash;Import;Samsung Vietnam;WH-HN-02;8;4.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;8;3;22/08/2022;Ho Chi Minh City;South;Laptop;Dell;Female;35;Standard;767.69;13;9979.97;7405.66;2574.31;Road;7;E-Wallet;Import;Samsung Vietnam;WH-DN-03;8;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;9;3;24/09/2022;Hanoi;North;Smartphone;Xiaomi;Male;26;Standard;1494.29;3;4482.87;3686.91;795.96;Sea;19;Cash;Import;Foxconn Vietnam;WH-HN-02;5;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;9;3;06/09/2022;Ho Chi Minh City;South;Gaming;Asus;Male;50;Budget;993.76;6;5962.56;5015.82;946.74;Road;4;Bank Transfer;Export;Foxconn Vietnam;WH-DN-03;8;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;1;1;08/01/2022;Da Nang;Central;Audio Devices;JBL;Female;30;Budget;97.67;19;1855.73;1157.29;698.44;Air;3;Credit Card;Export;Samsung Vietnam;WH-HN-02;10;3.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;14/06/2022;Ho Chi Minh City;South;Gaming;Acer;Female;29;Standard;1736.68;8;13893.44;9600.96;4292.48;Air;2;Bank Transfer;Export;FPT Retail;WH-DN-03;5;3.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;9;3;21/09/2022;Ho Chi Minh City;South;Laptop;Dell;Male;30;Budget;2162.11;17;36755.87;25991.75;10764.12;Sea;18;Cash;Import;Intel Vietnam;WH-HCM-01;10;3.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;2;1;07/02/2022;Hai Phong;North;Laptop;Asus;Male;22;Premium;1903.68;14;26651.52;21749.31;4902.21;Road;4;Credit Card;Export;FPT Retail;WH-DN-03;5;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;07/04/2022;Hanoi;North;Home Appliances;Samsung;Male;38;Standard;793.03;12;9516.36;7538.96;1977.4;Sea;22;Bank Transfer;Export;Intel Vietnam;WH-DN-03;8;3.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;4;2;16/04/2022;Hanoi;North;Laptop;Dell;Male;47;Budget;1144.17;15;17162.55;11201.1;5961.45;Sea;18;Credit Card;Export;Viettel Store;WH-HN-02;8;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;1;1;10/01/2022;Hanoi;North;Tablet;Apple;Female;59;Standard;654.35;14;9160.9;6082.98;3077.92;Air;2;Bank Transfer;Export;Samsung Vietnam;WH-HN-02;5;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;05/06/2022;Can Tho;South;Audio Devices;Sony;Female;18;Premium;442.94;17;7529.98;5475.65;2054.33;Road;6;Credit Card;Export;Samsung Vietnam;WH-HN-02;8;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;137.852.422.819.653;2022;6;2;09/06/2022;Ho Chi Minh City;South;Smartphone;Apple;Male;43;Budget;806.18;15;12092.7;10078.08;2014.62;Road;7;Credit Card;Import;Samsung Vietnam;WH-HCM-01;5;3.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;2;1;12/02/2021;Nha Trang;Central;Smart Watch;Apple;Female;21;Premium;753.14;17;12803.38;9369.24;3434.14;Road;5;E-Wallet;Import;FPT Retail;WH-HN-02;10;5.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;6;2;19/06/2021;Hanoi;North;Tablet;Samsung;Female;53;Budget;1187.98;3;3563.94;2690.25;873.69;Road;5;Bank Transfer;Export;Samsung Vietnam;WH-HN-02;8;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;12;4;12/12/2021;Ho Chi Minh City;South;Laptop;Dell;Male;49;Standard;1745.38;17;29671.46;25209.37;4462.09;Air;2;Credit Card;Import;Digiworld;WH-DN-03;8;3.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;3;1;22/03/2021;Hai Phong;North;Gaming;Acer;Female;24;Premium;1407.43;15;21111.45;16348.76;4762.69;Air;2;E-Wallet;Import;Digiworld;WH-HCM-01;5;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;9;3;08/09/2021;Hanoi;North;Smart TV;LG;Male;42;Standard;905.89;18;16306.02;11536.75;4769.27;Road;5;Bank Transfer;Import;Digiworld;WH-HCM-01;10;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;13/10/2021;Hanoi;North;Audio Devices;JBL;Male;59;Premium;105.96;15;1589.4;1113.32;476.08;Road;5;Bank Transfer;Export;Foxconn Vietnam;WH-HCM-01;8;4.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;11/10/2021;Ho Chi Minh City;South;Laptop;Asus;Male;36;Standard;882.73;12;10592.76;6977.37;3615.39;Sea;20;Bank Transfer;Import;Samsung Vietnam;WH-HN-02;5;3.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;12;4;07/12/2021;Da Nang;Central;Tablet;Apple;Female;59;Premium;943.86;10;9438.6;5800.93;3637.67;Road;7;Credit Card;Import;FPT Retail;WH-HCM-01;10;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;9;3;25/09/2021;Nha Trang;Central;Laptop;Dell;Female;47;Premium;2260.86;3;6782.58;5221.79;1560.79;Road;6;E-Wallet;Export;Intel Vietnam;WH-DN-03;10;3.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;1;1;22/01/2021;Can Tho;South;Gaming;MSI;Male;29;Standard;1178.79;13;15324.27;10667.36;4656.91;Sea;17;E-Wallet;Export;LG Vietnam;WH-DN-03;8;4.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;3;1;11/03/2021;Ho Chi Minh City;South;Audio Devices;Apple;Female;58;Standard;92.2;15;1383.0;854.38;528.62;Road;3;E-Wallet;Import;LG Vietnam;WH-HN-02;10;3.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;15/10/2021;Ho Chi Minh City;South;Smart Watch;Samsung;Female;19;Budget;284.1;9;2556.9;2092.29;464.61;Road;7;Credit Card;Export;Foxconn Vietnam;WH-HN-02;10;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;4;2;03/04/2021;Nha Trang;Central;Smart Watch;Apple;Female;53;Standard;461.64;17;7847.88;5581.35;2266.53;Sea;19;E-Wallet;Import;Intel Vietnam;WH-DN-03;8;4.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;7;3;13/07/2021;Bien Hoa;South;Smart TV;LG;Male;51;Budget;662.54;1;662.54;404.98;257.56;Road;6;Cash;Import;Intel Vietnam;WH-DN-03;10;4.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;6;2;24/06/2021;Hanoi;North;Smart TV;Samsung;Female;52;Premium;1629.34;1;1629.34;1114.11;515.23;Road;4;Bank Transfer;Export;Samsung Vietnam;WH-HN-02;5;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;1;1;01/01/2021;Hanoi;North;Laptop;HP;Female;34;Standard;1620.89;13;21071.57;13539.01;7532.56;Road;7;E-Wallet;Import;FPT Retail;WH-DN-03;5;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;2;1;20/02/2021;Hanoi;North;Smartphone;Apple;Female;24;Standard;377.94;15;5669.1;3550.68;2118.42;Air;1;Credit Card;Import;Foxconn Vietnam;WH-HN-02;5;4.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;14/10/2021;Can Tho;South;Tablet;Apple;Female;48;Budget;353.83;13;4599.79;3144.64;1455.15;Sea;17;E-Wallet;Export;Viettel Store;WH-DN-03;8;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;12;4;01/12/2021;Ho Chi Minh City;South;Laptop;Lenovo;Female;19;Premium;787.36;1;787.36;567.18;220.18;Road;4;E-Wallet;Import;Samsung Vietnam;WH-DN-03;5;4.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;2;1;07/02/2021;Ho Chi Minh City;South;Laptop;Lenovo;Male;32;Budget;1816.67;9;16350.03;10767.35;5582.68;Road;5;E-Wallet;Import;Samsung Vietnam;WH-DN-03;8;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;8;3;18/08/2021;Ho Chi Minh City;South;Smartphone;Oppo;Male;39;Budget;1089.64;17;18523.88;12707.55;5816.33;Road;4;E-Wallet;Import;LG Vietnam;WH-DN-03;10;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;28/10/2021;Bien Hoa;South;Tablet;Apple;Male;51;Budget;788.87;6;4733.22;2972.52;1760.7;Road;3;Credit Card;Export;LG Vietnam;WH-HN-02;5;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;1;1;14/01/2021;Ho Chi Minh City;South;Tablet;Xiaomi;Female;30;Premium;300.84;1;300.84;224.16;76.68;Road;6;Cash;Export;Foxconn Vietnam;WH-DN-03;8;3.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;7;3;06/07/2021;Hanoi;North;Smartphone;Apple;Female;48;Standard;905.66;8;7245.28;4432.49;2812.79;Road;6;E-Wallet;Import;Digiworld;WH-HN-02;5;3.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;4;2;06/04/2021;Ho Chi Minh City;South;Laptop;HP;Female;25;Standard;841.3;6;5047.8;4050.59;997.21;Road;7;E-Wallet;Import;Viettel Store;WH-DN-03;8;3.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;3;1;24/03/2021;Hanoi;North;Laptop;Asus;Male;28;Premium;1903.82;14;26653.48;16447.42;10206.06;Air;1;Bank Transfer;Export;Viettel Store;WH-DN-03;8;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;7;3;27/07/2021;Hanoi;North;Smartphone;Oppo;Male;56;Standard;663.39;5;3316.95;2736.63;580.32;Air;3;Cash;Export;Digiworld;WH-HN-02;8;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;4;2;04/04/2021;Nha Trang;Central;Audio Devices;Apple;Female;51;Standard;336.35;18;6054.3;3995.93;2058.37;Air;1;E-Wallet;Export;Viettel Store;WH-HN-02;5;4.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;4;2;04/04/2021;Can Tho;South;Electronic Components;Intel;Female;58;Enterprise;282.65;17;4805.05;3015.54;1789.51;Road;5;E-Wallet;Export;Intel Vietnam;WH-HN-02;5;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;21/10/2021;Can Tho;South;Tablet;Apple;Male;28;Standard;987.02;5;4935.1;4124.95;810.15;Air;2;Bank Transfer;Export;Digiworld;WH-HN-02;5;4.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;27/10/2021;Ho Chi Minh City;South;Tablet;Samsung;Male;49;Premium;875.98;14;12263.72;10091.16;2172.56;Road;5;E-Wallet;Export;FPT Retail;WH-HCM-01;8;3.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;1;1;19/01/2021;Hanoi;North;Laptop;HP;Female;48;Standard;2105.86;19;40011.34;33987.81;6023.53;Sea;13;Credit Card;Import;Digiworld;WH-DN-03;10;4.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;3;1;06/03/2021;Ho Chi Minh City;South;Electronic Components;Foxconn;Female;59;Standard;53.45;8;427.6;317.06;110.54;Road;6;Credit Card;Export;Foxconn Vietnam;WH-HCM-01;8;3.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;10;4;25/10/2021;Ho Chi Minh City;South;Smartphone;Xiaomi;Male;21;Standard;419.52;2;839.04;629.27;209.77;Air;3;Cash;Export;Digiworld;WH-HCM-01;8;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;12;4;10/12/2021;Can Tho;South;Tablet;Samsung;Male;38;Standard;827.98;6;4967.88;3306.98;1660.9;Road;7;Bank Transfer;Export;Digiworld;WH-DN-03;10;5.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;1;1;21/01/2021;Hai Phong;North;Smartphone;Samsung;Female;57;Standard;1319.33;19;25067.27;17423.84;7643.43;Air;1;Bank Transfer;Export;Viettel Store;WH-DN-03;8;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;136.806.313.165.021;2021;12;4;01/12/2021;Ho Chi Minh City;South;Tablet;Apple;Male;50;Standard;353.33;13;4593.29;2907.27;1686.02;Sea;11;Bank Transfer;Export;Viettel Store;WH-HCM-01;5;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;2;1;05/02/2020;Ho Chi Minh City;South;Smartphone;Oppo;Male;57;Standard;323.63;2;647.26;515.05;132.21;Road;5;E-Wallet;Export;Intel Vietnam;WH-DN-03;10;4.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;5;2;26/05/2020;Ho Chi Minh City;South;Tablet;Apple;Female;32;Premium;784.66;8;6277.28;3957.41;2319.87;Sea;12;Credit Card;Import;Foxconn Vietnam;WH-HCM-01;8;3.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;10;4;16/10/2020;Da Nang;Central;Laptop;HP;Female;19;Standard;780.53;11;8585.83;6365.79;2220.04;Road;3;Credit Card;Import;Digiworld;WH-HN-02;5;3.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;8;3;16/08/2020;Hanoi;North;Smartphone;Apple;Female;45;Budget;1372.81;13;17846.53;14603.5;3243.03;Sea;18;Credit Card;Export;Samsung Vietnam;WH-DN-03;8;4.0
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;7;3;12/07/2020;Hanoi;North;Electronic Components;Foxconn;Female;30;Standard;320.85;1;320.85;261.36;59.49;Road;6;Bank Transfer;Export;Samsung Vietnam;WH-HCM-01;10;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;5;2;10/05/2020;Hanoi;North;Audio Devices;Apple;Male;41;Enterprise;215.6;11;2371.6;1533.66;837.94;Road;5;Cash;Export;Digiworld;WH-DN-03;10;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;6;2;05/06/2020;Can Tho;South;Laptop;Lenovo;Male;19;Premium;1553.9;17;26416.3;21709.54;4706.76;Road;7;E-Wallet;Import;Samsung Vietnam;WH-DN-03;8;3.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;7;3;13/07/2020;Bien Hoa;South;Gaming;Acer;Male;32;Premium;1730.07;19;32871.33;25236.23;7635.1;Air;2;Credit Card;Import;Intel Vietnam;WH-DN-03;5;4.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;1;1;13/01/2020;Ho Chi Minh City;South;Smart TV;LG;Male;47;Budget;1359.26;4;5437.04;3506.23;1930.81;Road;6;Credit Card;Import;Foxconn Vietnam;WH-DN-03;10;4.1
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;8;3;11/08/2020;Ho Chi Minh City;South;Smartphone;Samsung;Female;24;Standard;1089.26;3;3267.78;2721.35;546.43;Sea;23;Bank Transfer;Export;Samsung Vietnam;WH-HCM-01;8;4.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;6;2;16/06/2020;Hanoi;North;Tablet;Samsung;Female;50;Standard;603.69;6;3622.14;3035.14;587.0;Road;4;Cash;Import;LG Vietnam;WH-HCM-01;10;3.7
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;10;4;06/10/2020;Bien Hoa;South;Laptop;Dell;Female;40;Enterprise;2091.83;4;8367.32;6369.93;1997.39;Air;3;E-Wallet;Import;LG Vietnam;WH-HN-02;10;4.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;2;1;24/02/2020;Ho Chi Minh City;South;Smart Watch;Apple;Female;27;Budget;146.68;2;293.36;244.88;48.48;Road;6;Bank Transfer;Import;LG Vietnam;WH-DN-03;5;4.2
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;8;3;10/08/2020;Da Nang;Central;Laptop;Dell;Male;44;Standard;2322.33;3;6966.99;5292.48;1674.51;Air;1;E-Wallet;Import;Intel Vietnam;WH-HN-02;8;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;11;4;18/11/2020;Ho Chi Minh City;South;Smartphone;Samsung;Male;47;Premium;1248.75;14;17482.5;11782.43;5700.07;Air;3;E-Wallet;Export;Viettel Store;WH-DN-03;10;4.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;3;1;28/03/2020;Hanoi;North;Smartphone;Samsung;Male;35;Premium;1002.21;4;4008.84;2923.27;1085.57;Air;2;E-Wallet;Import;Viettel Store;WH-DN-03;10;4.4
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;5;2;24/05/2020;Can Tho;South;Tablet;Apple;Female;49;Budget;762.62;2;1525.24;1245.51;279.73;Road;3;E-Wallet;Import;LG Vietnam;WH-DN-03;10;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;3;1;19/03/2020;Can Tho;South;Electronic Components;Intel;Male;22;Standard;336.25;13;4371.25;3578.94;792.31;Road;7;Credit Card;Import;Viettel Store;WH-HCM-01;8;3.9
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;5;2;05/05/2020;Hanoi;North;Semiconductor;Nvidia;Female;27;Standard;455.09;18;8191.62;5162.94;3028.68;Air;2;Credit Card;Import;Foxconn Vietnam;WH-DN-03;8;3.5
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;11;4;10/11/2020;Hanoi;North;Laptop;HP;Male;55;Budget;1164.14;10;11641.4;9593.03;2048.37;Road;5;Cash;Import;Intel Vietnam;WH-DN-03;8;4.8
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;11;4;08/11/2020;Ho Chi Minh City;South;Smartphone;Apple;Female;26;Budget;900.65;14;12609.1;10495.32;2113.78;Road;3;Cash;Export;Digiworld;WH-HN-02;5;4.3
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;3;1;05/03/2020;Can Tho;South;Audio Devices;Apple;Female;46;Budget;298.13;1;298.13;214.5;83.63;Air;2;Credit Card;Import;Viettel Store;WH-DN-03;8;3.6
Vietnam;Mobile_Subscriptions;IT.CEL.SETS.P2;141.655.558.720.912;2020;2;1;22/02/2020;Ho Chi Minh City;South;Laptop;Asus;Female;24;Enterprise;856.85;13;11139.05;8075.11;3063.94;Air;2;Credit Card;Import;LG Vietnam;WH-HCM-01;10;4.5
